Date,Agent,All Products,Calls,Carrier Diversification,DMV NB,DMV NB Count,GI,Meal Penalties,Money Reports Error,BF,NB,NB vs Serv,Work Hours,OT,QA Score,Refunds,Tardies,Traffic School,Underwriting Error Margin,Uninsured Motorist %,Unjust OT,UW Open,WQ
4/2/25,alonsod,,,,137.5,1,2079.66,0,,1185.07,4,0.57,8,0.74,,,,,,,,,
4/2/25,andreae,,,,0,0,717.11,0,,622.18,3,0.87,7.91,0,,,,,,,,,
4/2/25,andresm,,,,0,0,1073.17,0,,664.16,3,0.62,8,0.05,,,,,,,,,
4/2/25,Antonios,,,,40.75,1,1145.74,0,,599.12,2,0.52,8,0.37,,,,,,,,,
4/2/25,antoniot,,,,0,0,494,0,,494,3,1.00,0,0,,,,,,,,,
4/2/25,aorduna,,,,0,0,30.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,argallegos,,,,0,0,10.78,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,ariasj,,,,40.75,1,1132.04,0,,539.54,3,0.48,8,0.57,,,,,,,,,
4/2/25,arturov,,,,0,0,98.03,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,avaldez,,,,0,0,94.97,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,avelazquez,,,,40.75,1,1449.17,0,,1018.42,4,0.70,7.79,0,,,,,,,,,
4/2/25,axelv,,,,40.75,1,271.31,0,,200.56,1,0.74,7.85,0,,,,,,,,,
4/2/25,balmanza,,,,0,0,15.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,brendame,,,,0,0,430.01,0,,185.73,2,0.43,0,0,,,,,,,,,
4/2/25,carlosme,,,,0,0,952.59,0,,196.73,2,0.21,7.98,0,,,,,,,,,
4/2/25,cesarsa,,,,0,0,50,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,cmartinez,,,,0,0,430.94,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,creyes,,,,0,0,722.34,0,,432.34,2,0.60,8,0.08,,,,,,,,,
4/2/25,cristinal,,,,0,0,110.12,0,,0,0,0.00,4.98,0,,,,,,,,,
4/2/25,Cynthiar,,,,17.75,1,447.02,0,,300,1,0.67,8,0.32,,,,,,,,,
4/2/25,danielm,,,,0,0,0,0,,0,10,-,0,0,,,,,,,,,
4/2/25,dianaj,,,,0,0,50,0,,0,0,0.00,8,0.16,,,,,,,,,
4/2/25,diannah,,,,0,0,1666.09,0,,533.73,2,0.32,8,0.32,,,,,,,,,
4/2/25,drbadillo,,,,0,0,50.02,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,ecortez,,,,40.75,1,756.21,0,,190.46,1,0.25,0,0,,,,,,,,,
4/2/25,ecuevas,,,,0,0,155.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,edwards,,,,0,0,396.08,0,,0,0,0.00,8,0.02,,,,,,,,,
4/2/25,erickp,,,,0,0,358.43,0,,343.43,2,0.96,7.82,0,,,,,,,,,
4/2/25,FabianC,,,,0,0,573.49,0,,501.07,4,0.87,8,0.73,,,,,,,,,
4/2/25,fernandomon,,,,0,0,749,0,,404,2,0.54,8,0,,,,,,,,,
4/2/25,fgutierrez,,,,40.75,1,690.9,0,,210.78,2,0.31,8,0.16,,,,,,,,,
4/2/25,fjluna,,,,0,0,233.07,0,,233.07,1,1.00,0,0,,,,,,,,,
4/2/25,franciscos,,,,0,0,174.41,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,francymar,,,,0,0,93.32,0,,0,0,0.00,8,0,,,,,,,,,
4/2/25,gabrielab,,,,40.75,1,345.75,0,,290,1,0.84,0,0,,,,,,,,,
4/2/25,gcastellanos,,,,81.5,2,984.79,1,,698.29,3,0.71,8,2.28,,,,,,,,,
4/2/25,GeorgeL,,,,275,2,1263.17,0,,853.17,4,0.68,8,0.09,,,,,,,,,
4/2/25,gloriaf,,,,0,0,239,0,,145,1,0.61,8,0.05,,,,,,,,,
4/2/25,gmoyeda,,,,0,0,330.03,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,gorellana,,,,0,0,880,0,,685,3,0.78,6.73,0,,,,,,,,,
4/2/25,GracielaM,,,,0,0,94.2,0,,63.34,1,0.67,5.6,0,,,,,,,,,
4/2/25,guadalupel,,,,0,0,330,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,guillermoc,,,,0,0,1015.33,0,,389.66,2,0.38,8,0.02,,,,,,,,,
4/2/25,gustavoh,,,,40.75,1,40.75,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,hluevano,,,,0,0,180.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,hollmana,,,,0,0,877.97,0,,491.97,3,0.56,0,0,,,,,,,,,
4/2/25,hugod,,,,0,0,949.48,0,,461,2,0.49,0,0,,,,,,,,,
4/2/25,irvinm,,,,0,0,889.27,0,,400,2,0.45,7.93,0,,,,,,,,,
4/2/25,isela,,,,0,0,124.52,0,,79.62,1,0.64,6,0,,,,,,,,,
4/2/25,ismaelv,,,,0,0,235.9,0,,235.9,2,1.00,8,0.03,,,,,,,,,
4/2/25,ivanra,,,,0,0,486,0,,226,1,0.47,7.99,0,,,,,,,,,
4/2/25,jacquelynram,,,,0,0,718.86,0,,408.86,2,0.57,0,0,,,,,,,,,
4/2/25,jazminhol,,,,0,0,596,0,,596,3,1.00,7.98,0,,,,,,,,,
4/2/25,jcolunga,,,,0,0,304.23,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,jeanetts,,,,0,0,50,0,,0,3,0.00,0,0,,,,,,,,,
4/2/25,jesusf,,,,0,0,0,0,,0,1,-,8,0.61,,,,,,,,,
4/2/25,jgonzalez,,,,137.5,1,1153.64,0,,1016.14,6,0.88,8,0.02,,,,,,,,,
4/2/25,jonatanr,,,,0,0,265.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,jorgej,,,,137.5,1,571.98,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,JorgemA,,,,0,0,706.72,0,,541.72,4,0.77,8,1.15,,,,,,,,,
4/2/25,josemar,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,josemun,,,,0,0,453.65,0,,390.31,2,0.86,7.92,0,,,,,,,,,
4/2/25,joser,,,,0,0,84.48,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,juang,,,,0,0,281,0,,0,1,0.00,8,0.73,,,,,,,,,
4/2/25,juanv,,,,0,0,50,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,judithv,,,,137.5,1,137.5,0,,0,0,0.00,8,0,,,,,,,,,
4/2/25,karlam,,,,0,0,545.52,0,,200.52,1,0.37,0,0,,,,,,,,,
4/2/25,karymes,,,,0,0,1019.8,0,,544.8,3,0.53,8,1.07,,,,,,,,,
4/2/25,katherinem,,,,0,0,1275.3,0,,960.18,3,0.75,8,0.27,,,,,,,,,
4/2/25,kcoronado,,,,40.75,1,1246.23,0,,666.83,5,0.54,8,0.12,,,,,,,,,
4/2/25,landih,,,,0,0,460.34,0,,460.34,3,1.00,8,0,,,,,,,,,
4/2/25,lromero,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,Luisro,,,,0,0,1373.31,1,,983.48,5,0.72,8,0.42,,,,,,,,,
4/2/25,luzg,,,,81.5,2,526.35,0,,444.85,2,0.85,8,0,,,,,,,,,
4/2/25,make,,,,0,0,243.26,0,,243.26,3,1.00,7.86,0,,,,,,,,,
4/2/25,marianara,,,,40.75,1,170.75,0,,0,0,0.00,7.94,0,,,,,,,,,
4/2/25,mariavel,,,,0,0,490,0,,200,1,0.41,8,0.02,,,,,,,,,
4/2/25,marielam,,,,0,0,30.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,marinaag,,,,40.75,1,205.62,0,,149.87,1,0.73,6.31,0,,,,,,,,,
4/2/25,mariselaz,,,,0,0,602.97,0,,381.17,2,0.63,8,0,,,,,,,,,
4/2/25,marthagon,,,,0,0,0.03,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,MarvinA,,,,0,0,659.12,0,,175,1,0.27,8,0.47,,,,,,,,,
4/2/25,Micahw,,,,0,0,499.28,0,,499.28,3,1.00,0,0,,,,,,,,,
4/2/25,miriamm,,,,0,0,361.53,0,,233.86,2,0.65,0,0,,,,,,,,,
4/2/25,misaelm,,,,0,0,495.02,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,mpurata,,,,0,0,957.86,0,,957.86,4,1.00,0,0,,,,,,,,,
4/2/25,nathaliea,,,,0,0,1,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,navillel,,,,0,0,0,0,,0,1,-,8,0.42,,,,,,,,,
4/2/25,ObedD,,,,40.75,1,2431.74,0,,1959.99,5,0.81,8,1.96,,,,,,,,,
4/2/25,rafaelr,,,,40.75,1,754.48,0,,531.73,2,0.70,7.96,0,,,,,,,,,
4/2/25,renev,,,,0,0,420.02,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,ricardol,,,,0,0,699,0,,479,3,0.69,0,0,,,,,,,,,
4/2/25,rickyc,,,,0,0,1423.8,0,,1345,4,0.94,7.84,0,,,,,,,,,
4/2/25,rivasc,,,,0,0,1019.14,0,,533.33,3,0.52,8,0.11,,,,,,,,,
4/2/25,rodolfom,,,,0,0,296.03,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,rosalba,,,,0,0,702.77,0,,617.92,3,0.88,8,0.28,,,,,,,,,
4/2/25,ruthp,,,,0,0,580.31,0,,250,1,0.43,8,0.08,,,,,,,,,
4/2/25,samanthav,,,,0,0,842.42,0,,300,2,0.36,8,0.1,,,,,,,,,
4/2/25,sofiaga,,,,0,0,284.54,0,,234.54,2,0.82,8,0.2,,,,,,,,,
4/2/25,ugarcia,,,,0,0,855.55,0,,705.55,3,0.82,0,0,,,,,,,,,
4/2/25,ugutierrez,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,valeriadl,,,,0,0,70,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,vanesaa,,,,0,0,695.14,0,,230.02,3,0.33,8,0.01,,,,,,,,,
4/2/25,veromar,,,,0,0,15.01,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,victoriag,,,,0,0,95.04,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,webpayments,,,,0,0,94.2,0,,0,0,0.00,0,0,,,,,,,,,
4/2/25,williamg,,,,0,0,565,0,,450,2,0.80,7.93,0,,,,,,,,,
4/2/25,wnolasco,,,,40.75,1,1611.21,0,,691.62,4,0.43,8,0.12,,,,,,,,,
4/2/25,yazmin,,,,0,0,615,0,,300,1,0.49,7.89,0,,,,,,,,,
4/2/25,yocelinee,,,,0,0,454.42,0,,282.97,3,0.62,8,0,,,,,,,,,
4/2/25,yvonnef,,,,0,0,1367.12,0,,389.67,2,0.29,8,0.3,,,,,,,,,
4/3/25,aaronr,,,,0,0,920.91,0,,920.91,3,1.00,0,0,,,,,,,,,
4/3/25,aaronz,,,,0,0,29.38,0,,0,0,0.00,8,0.09,,,,,,,,,
4/3/25,AbrahamD,,,,0,0,1225,0,,475,2,0.39,8,0,,,,,,,,,
4/3/25,AbrahamP,,,,0,0,747.98,0,,448.68,2,0.60,8,1,,,,,,,,,
4/3/25,acabello,,,,0,0,480,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,acarreon,,,,0,0,95.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,aduran,,,,0,0,759.12,0,,519.12,2,0.68,8,0.82,,,,,,,,,
4/3/25,AlanP,,,,0,0,30,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,alexanderl,,,,0,0,1664.79,0,,964.79,6,0.58,0,0,,,,,,,,,
4/3/25,alexanderm,,,,137.5,1,1273.5,0,,929,4,0.73,7.78,0,,,,,,,,,
4/3/25,alexandram,,,,0,0,545,0,,400,2,0.73,8,0.49,,,,,,,,,
4/3/25,AlexC,,,,0,0,913.41,0,,200.98,1,0.22,8,1.25,,,,,,,,,
4/3/25,alexiaz,,,,122.25,3,872.33,0,,424.12,2,0.49,8,0.28,,,,,,,,,
4/3/25,alfredome,,,,4.75,1,1132.56,0,,810.53,3,0.72,8,1,,,,,,,,,
4/3/25,almag,,,,40.75,1,311.75,0,,256,1,0.82,8,0,,,,,,,,,
4/3/25,alonsod,,,,0,0,860.7,0,,645.89,4,0.75,8,0.12,,,,,,,,,
4/3/25,andreaam,,,,0,0,674.83,0,,365.25,2,0.54,8,0,,,,,,,,,
4/3/25,andreae,,,,0,0,1387.72,0,,1122.19,5,0.81,8,0.1,,,,,,,,,
4/3/25,andresm,,,,0,0,457.68,0,,365.67,2,0.80,8,0.08,,,,,,,,,
4/3/25,aorduna,,,,0,0,30.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,aracelib,,,,0,0,1109.98,0,,0,0,0.00,8,0,,,,,,,,,
4/3/25,arturov,,,,0,0,164.02,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,avaldez,,,,0,0,76,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,avelazquez,,,,40.75,1,1555.03,0,,1143.28,4,0.74,8,0.32,,,,,,,,,
4/3/25,axelv,,,,0,0,350.7,0,,0,0,0.00,8,0.32,,,,,,,,,
4/3/25,balmanza,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,barbieb,,,,0,0,268.42,0,,188.42,3,0.70,8,0.45,,,,,,,,,
4/3/25,brendame,,,,40.75,1,411.24,0,,200.49,2,0.49,0,0,,,,,,,,,
4/3/25,carlosme,,,,0,0,1132.42,0,,650.09,4,0.57,8,0.48,,,,,,,,,
4/3/25,carlosmi,,,,0,0,200,0,,0,2,0.00,7.96,0,,,,,,,,,
4/3/25,celenep,,,,40.75,1,798.57,0,,727.82,3,0.91,8,1,,,,,,,,,
4/3/25,cesarsa,,,,0,0,50.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,cmartinez,,,,0,0,451.68,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,Cynthiar,,,,40.75,1,1068.43,0,,350,2,0.33,8,0.65,,,,,,,,,
4/3/25,danielm,,,,0,0,0,0,,0,4,-,0,0,,,,,,,,,
4/3/25,davidc,,,,0,0,381.3,0,,350,2,0.92,7.97,0,,,,,,,,,
4/3/25,diannah,,,,0,0,1401.4,0,,929.92,3,0.66,8,0.03,,,,,,,,,
4/3/25,drbadillo,,,,0,0,45,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,ecortez,,,,0,0,330,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,ecuevas,,,,0,0,402.27,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,eduardoru,,,,137.5,1,1075.55,0,,702.74,3,0.65,8,0.54,,,,,,,,,
4/3/25,edwards,,,,0,0,372.48,0,,171.95,2,0.46,8,0.04,,,,,,,,,
4/3/25,emilioh,,,,0,0,225,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,erickp,,,,0,0,579.49,0,,548.83,3,0.95,8,0.32,,,,,,,,,
4/3/25,esmeraldam,,,,0,0,275,0,,275,2,1.00,0,0,,,,,,,,,
4/3/25,FabianC,,,,0,0,691,0,,646,4,0.93,8,0.36,,,,,,,,,
4/3/25,fernandag,,,,0,0,225,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,fjluna,,,,0,0,139,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,franciscos,,,,0,0,300,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,francymar,,,,0,0,178.98,0,,0,0,0.00,6.9,0,,,,,,,,,
4/3/25,fredm,,,,0,0,813.45,0,,453.85,3,0.56,8,0,,,,,,,,,
4/3/25,gabrielab,,,,0,0,731,0,,340,3,0.47,0,0,,,,,,,,,
4/3/25,gloriaf,,,,0,0,769.13,0,,269.13,1,0.35,8,0.28,,,,,,,,,
4/3/25,gmoyeda,,,,0,0,330.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,gorellana,,,,0,0,1230.24,0,,580.24,3,0.47,7.08,0,,,,,,,,,
4/3/25,GracielaM,,,,0,0,934.83,0,,338.65,2,0.36,6.94,0,,,,,,,,,
4/3/25,guadalupel,,,,0,0,515,0,,450,2,0.87,0,0,,,,,,,,,
4/3/25,gustavoh,,,,16.75,1,16.75,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,hluevano,,,,0,0,205.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,hugod,,,,0,0,564,0,,271,3,0.48,0,0,,,,,,,,,
4/3/25,irvinm,,,,0,0,709.21,0,,509.21,3,0.72,7.7,0,,,,,,,,,
4/3/25,ivanra,,,,0,0,922,0,,342,2,0.37,8,0.36,,,,,,,,,
4/3/25,jacquelynram,,,,0,0,288.48,0,,103.48,1,0.36,0,0,,,,,,,,,
4/3/25,jaimemo,,,,0,0,405.07,0,,289.03,1,0.71,0,0,,,,,,,,,
4/3/25,jazminhol,,,,0,0,200,0,,200,2,1.00,8,0.03,,,,,,,,,
4/3/25,jcolunga,,,,0,0,264.02,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,jeanetts,,,,0,0,0,0,,0,2,-,0,0,,,,,,,,,
4/3/25,jesusf,,,,0,0,0,0,,0,2,-,7.94,0,,,,,,,,,
4/3/25,jgonzalez,,,,145,3,640.03,0,,365,2,0.57,7.6,0,,,,,,,,,
4/3/25,jimenac,,,,0,0,15,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,jonatanr,,,,0,0,60.03,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,jorgej,,,,0,0,276.67,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,JorgemA,,,,0,0,623,0,,533,2,0.86,8,0.57,,,,,,,,,
4/3/25,jorgemi,,,,0,0,579.29,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,josefinah,,,,0,0,1210.77,0,,545.77,4,0.45,0,0,,,,,,,,,
4/3/25,josemar,,,,0,0,45.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,josemun,,,,141.5,1,517.34,0,,375.84,3,0.73,7.93,0,,,,,,,,,
4/3/25,joser,,,,0,0,60.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,juanv,,,,0,0,122.36,0,,122.36,1,1.00,0,0,,,,,,,,,
4/3/25,judithv,,,,81.5,2,81.5,0,,0,0,0.00,8,0,,,,,,,,,
4/3/25,karlam,,,,0,0,1093.15,0,,978.15,5,0.89,0,0,,,,,,,,,
4/3/25,karymes,,,,149.01,1,1027.61,0,,596.97,3,0.58,8,0.5,,,,,,,,,
4/3/25,katherinem,,,,0,0,300,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,kcoronado,,,,0,0,1641.71,0,,897.78,4,0.55,8,0.6,,,,,,,,,
4/3/25,landih,,,,0,0,569.83,0,,158.83,1,0.28,8,1.8,,,,,,,,,
4/3/25,lromero,,,,0,0,29.33,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,Luisro,,,,0,0,1023.6,1,,884.47,5,0.86,8,0.29,,,,,,,,,
4/3/25,luzg,,,,0,0,275.62,0,,220.62,2,0.80,7.99,0,,,,,,,,,
4/3/25,make,,,,0,0,205.54,0,,52,1,0.25,7.72,0,,,,,,,,,
4/3/25,marianara,,,,0,0,975.12,0,,713.12,4,0.73,7.99,0,,,,,,,,,
4/3/25,marielam,,,,0,0,65.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,marinaag,,,,0,0,270.15,0,,245.15,2,0.91,7.45,0,,,,,,,,,
4/3/25,mariselaz,,,,0,0,622.44,0,,225.95,1,0.36,7.95,0,,,,,,,,,
4/3/25,MarisolR,,,,40.75,1,886.41,0,,0,0,0.00,7.97,0,,,,,,,,,
4/3/25,marthagon,,,,0,0,0.01,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,MarvinA,,,,178.25,2,903.23,0,,177.98,1,0.20,8,0.5,,,,,,,,,
4/3/25,mayrao,,,,137.5,1,403.5,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,melissace,,,,0,0,657.47,0,,374.51,2,0.57,8,0.09,,,,,,,,,
4/3/25,Micahw,,,,0,0,805,0,,805,3,1.00,0,0,,,,,,,,,
4/3/25,miriamm,,,,0,0,155.02,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,misaelm,,,,0,0,245,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,mpurata,,,,0,0,1261.9,0,,1261.9,5,1.00,0,0,,,,,,,,,
4/3/25,mramos,,,,178.25,2,758.21,0,,402.93,2,0.53,8,0.48,,,,,,,,,
4/3/25,msanchez,,,,0,0,938.24,0,,513,3,0.55,8,0.17,,,,,,,,,
4/3/25,nathaliea,,,,137.5,1,137.5,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,navillel,,,,0,0,0,0,,0,1,-,8,0.63,,,,,,,,,
4/3/25,ObedD,,,,0,0,843,0,,380,2,0.45,8,0.03,,,,,,,,,
4/3/25,oscarg,,,,40.75,1,902.96,0,,707.32,3,0.78,8,0.01,,,,,,,,,
4/3/25,pedrom,,,,137.5,1,1642.94,0,,495.45,2,0.30,8,0.44,,,,,,,,,
4/3/25,rafaelr,,,,0,0,685.75,0,,211,2,0.31,7.99,0,,,,,,,,,
4/3/25,renev,,,,0,0,264.9,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,ricardol,,,,0,0,933,0,,497,3,0.53,0,0,,,,,,,,,
4/3/25,rivasc,,,,0,0,344.36,0,,165,1,0.48,8,0.02,,,,,,,,,
4/3/25,rodolfom,,,,0,0,90.03,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,rosalba,,,,0,0,411.29,0,,331.29,1,0.81,8,0.27,,,,,,,,,
4/3/25,ruthp,,,,0,0,342.06,0,,0,0,0.00,8,0,,,,,,,,,
4/3/25,samanthav,,,,0,0,401.02,0,,371.02,3,0.93,7.77,0,,,,,,,,,
4/3/25,SandraV,,,,0,0,180,0,,0,0,0.00,8,0.02,,,,,,,,,
4/3/25,scarosales,,,,0,0,1006.74,0,,477,2,0.47,8,0.13,,,,,,,,,
4/3/25,sofiaga,,,,168.25,2,946.48,0,,768.63,4,0.81,8,0.42,,,,,,,,,
4/3/25,stephaniev,,,,0,0,995.38,0,,501.26,2,0.50,7.62,0,,,,,,,,,
4/3/25,ugarcia,,,,0,0,498.04,0,,283.04,3,0.57,0,0,,,,,,,,,
4/3/25,veromar,,,,0,0,22,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,victordiaz,,,,0,0,683.55,0,,473.55,3,0.69,8,0.3,,,,,,,,,
4/3/25,victoriag,,,,0,0,90.02,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,webpayments,,,,0,0,40.39,0,,0,0,0.00,0,0,,,,,,,,,
4/3/25,williamg,,,,0,0,336.54,0,,321.62,2,0.96,8,0,,,,,,,,,
4/3/25,yazmin,,,,40.75,1,715.95,0,,282,1,0.39,8,1.6,,,,,,,,,
4/3/25,yvonnef,,,,0,0,927.09,0,,105.13,3,0.11,8,0.44,,,,,,,,,
4/4/25,AbrahamD,,,,0,0,675.77,0,,675.77,3,1.00,7.9,0,,,,,,,,,
4/4/25,AbrahamP,,,,0,0,560.09,0,,0,0,0.00,8,0,,,,,,,,,
4/4/25,acabello,,,,0,0,245,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,acarreon,,,,0,0,999.97,0,,939.97,2,0.94,0,0,,,,,,,,,
4/4/25,aduran,,,,40.75,1,1118.98,0,,553,2,0.49,8,0.64,,,,,,,,,
4/4/25,AlanP,,,,0,0,90.01,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,AlejandraRa,,,,0,0,1211.67,0,,851.67,5,0.70,8,0.35,,,,,,,,,
4/4/25,alexanderm,,,,40.75,1,1314.87,0,,1260,5,0.96,7.16,0,,,,,,,,,
4/4/25,alexandram,,,,0,0,529,0,,529,3,1.00,7.96,0,,,,,,,,,
4/4/25,alexiaz,,,,63.5,1,354.98,0,,196.48,1,0.55,8,0,,,,,,,,,
4/4/25,alfredome,,,,0,0,1294.23,0,,770.14,4,0.60,8,1.53,,,,,,,,,
4/4/25,alonsod,,,,219,3,1243.1,0,,810.21,5,0.65,8,0.85,,,,,,,,,
4/4/25,andreaam,,,,40.75,1,515.43,0,,395.34,2,0.77,7.98,0,,,,,,,,,
4/4/25,andreae,,,,0,0,567.02,0,,250.28,1,0.44,7.85,0,,,,,,,,,
4/4/25,andresm,,,,0,0,654.08,0,,486.81,2,0.74,7.04,0,,,,,,,,,
4/4/25,Antonios,,,,0,0,545,0,,200,1,0.37,8,0.02,,,,,,,,,
4/4/25,antoniot,,,,0,0,911,0,,506,2,0.56,0,0,,,,,,,,,
4/4/25,aorduna,,,,0,0,167.56,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,ariasj,,,,0,0,786.81,0,,531.27,3,0.68,8,0.05,,,,,,,,,
4/4/25,arturov,,,,0,0,55,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,avaldez,,,,0,0,31.01,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,axelv,,,,0,0,512.11,0,,336.44,2,0.66,7.7,0,,,,,,,,,
4/4/25,balmanza,,,,0,0,180,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,barbieb,,,,0,0,513,0,,365,2,0.71,8,0,,,,,,,,,
4/4/25,brendame,,,,0,0,751.17,0,,301.09,2,0.40,0,0,,,,,,,,,
4/4/25,briseidyc,,,,0,0,65,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,carlosme,,,,0,0,1339.24,0,,1309.24,7,0.98,7.98,0,,,,,,,,,
4/4/25,carlosmi,,,,0,0,0,0,,0,1,-,8,0.08,,,,,,,,,
4/4/25,celenep,,,,0,0,1015,0,,700,1,0.69,8,1.25,,,,,,,,,
4/4/25,cesarsa,,,,40.75,1,205.75,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,cmartinez,,,,0,0,788.15,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,creyes,,,,0,0,621.62,0,,259.99,1,0.42,8,0.11,,,,,,,,,
4/4/25,cristinal,,,,122.25,3,965.3,0,,268.57,1,0.28,8,0.85,,,,,,,,,
4/4/25,danielm,,,,0,0,0,0,,0,5,-,0,0,,,,,,,,,
4/4/25,davidc,,,,0,0,1171.6,0,,450.6,2,0.38,8,0.03,,,,,,,,,
4/4/25,dianaj,,,,0,0,30,0,,0,0,0.00,8,0.05,,,,,,,,,
4/4/25,diannah,,,,0,0,1295.45,0,,884.05,4,0.68,8,0.07,,,,,,,,,
4/4/25,drbadillo,,,,0,0,60,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,ecortez,,,,40.75,1,533.3,0,,162.55,1,0.30,0,0,,,,,,,,,
4/4/25,ecuevas,,,,0,0,321.03,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,eduardoru,,,,0,0,849.94,0,,654.45,3,0.77,8,0.03,,,,,,,,,
4/4/25,emilianor,,,,0,0,260.12,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,erickp,,,,137.5,1,1061.8,0,,625.18,3,0.59,7.92,0,,,,,,,,,
4/4/25,esmeraldam,,,,0,0,245,0,,150,2,0.61,0,0,,,,,,,,,
4/4/25,FabianC,,,,0,0,577.31,0,,441.84,2,0.77,8,0.01,,,,,,,,,
4/4/25,fernandomon,,,,0,0,456,0,,456,2,1.00,7.98,0,,,,,,,,,
4/4/25,fgutierrez,,,,0,0,963.54,0,,356.34,1,0.37,8,1.15,,,,,,,,,
4/4/25,franciscos,,,,0,0,380.01,0,,0,0,0.00,0,0,,,,,,,,,
4/4/25,fredm,,,,0,0,454.12,0,,240,1,0.53,7.77,0,,,,,,,,,
